credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,loss_of_customer,country_Germany,country_Spain
-0.3293811115836782,-1.099447178289643,0.4855536258418754,-1.043856950294851,-1.224427055778259,-0.9384725097463684,0.6465339160493652,0.9925556633216163,0.02166671292899385,2.014246001996579,-0.5782451970341633,-0.5742230185220897
-0.44381218434157127,-1.099447178289643,0.37169138387547573,-1.3900965827733227,0.11826417760412788,-0.9384725097463684,-1.5465476304505907,0.9925556633216163,0.21625279615979534,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
-1.5465116127358136,-1.099447178289643,0.4855536258418754,1.0335808445759787,1.3335091148245768,2.699462854143848,0.6465339160493652,-1.0073948825458392,0.24039835337025764,2.014246001996579,-0.5782451970341633,-0.5742230185220897
0.5028448721100895,-1.099447178289643,0.14396689994267647,-1.3900965827733227,-1.224427055778259,0.8804951721987399,-1.5465476304505907,-1.0073948825458392,-0.10909658826568681,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
2.073671416332076,-1.099447178289643,0.599415867808275,-1.043856950294851,0.7863900407164464,-0.9384725097463684,0.6465339160493652,0.9925556633216163,-0.36537388438873714,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
-0.058907666883203716,0.9094529647414042,0.7132781097746747,1.0335808445759787,0.5980617722693186,0.8804951721987399,0.6465339160493652,-1.0073948825458392,0.8631659524478741,2.014246001996579,-0.5782451970341633,1.7413016608870446
1.7823923220392575,0.9094529647414042,1.3964515615730726,0.6873412120975071,-1.224427055778259,0.8804951721987399,0.6465339160493652,0.9925556633216163,-1.5652081149378962,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-1.5569144375319857,0.9094529647414042,0.7132781097746747,-0.35137768533790775,1.0513824730844012,0.8804951721987399,-1.5465476304505907,0.9925556633216163,-0.4374043027915128,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
0.3468025001675081,0.9094529647414042,-1.2223800036541193,-1.043856950294851,0.9320705526233253,-0.9384725097463684,0.6465339160493652,0.9925556633216163,-0.49328837175779605,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-1.276038168035339,0.9094529647414042,-0.7669310357885206,0.3411015796190355,0.40998952045248616,0.8804951721987399,-1.5465476304505907,-1.0073948825458392,-0.3463037980878847,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-1.598525736716674,0.9094529647414042,-1.5639667295533182,-0.6976173178163794,-1.224427055778259,0.8804951721987399,0.6465339160493652,-1.0073948825458392,-0.41220669400229404,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
-1.816985057436288,-1.099447178289643,-0.42534430988932176,1.726060109532922,-1.224427055778259,0.8804951721987399,0.6465339160493652,-1.0073948825458392,-1.2836264751166127,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-1.057578847315725,-1.099447178289643,-1.4501044875869185,-0.005138052859436133,-1.224427055778259,0.8804951721987399,-1.5465476304505907,-1.0073948825458392,1.5776480427089883,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-0.16293591484492467,-1.099447178289643,-0.3114820679229221,0.6873412120975071,-1.224427055778259,0.8804951721987399,0.6465339160493652,0.9925556633216163,-0.5936622974000151,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
-0.36058958597219454,0.9094529647414042,0.8271403517410743,-0.6976173178163794,1.068658629098951,0.8804951721987399,-1.5465476304505907,0.9925556633216163,-0.6218999389072272,-0.49641180614530767,1.7291894528490346,-0.5742230185220897
0.024314931486173055,0.9094529647414042,2.3073494973042696,-1.3900965827733227,0.9000124001063877,-0.9384725097463684,0.6465339160493652,-1.0073948825458392,-1.6515196293997587,2.014246001996579,1.7291894528490346,-0.5742230185220897
-1.057578847315725,-1.099447178289643,-1.5639667295533182,1.3798204770544504,-1.224427055778259,0.8804951721987399,0.6465339160493652,0.9925556633216163,-1.4897008155657367,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
-0.6622715050611854,0.9094529647414042,0.8271403517410743,0.3411015796190355,-1.224427055778259,-0.9384725097463684,-1.5465476304505907,-1.0073948825458392,1.0183678972644155,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
0.7837211416067361,-1.099447178289643,-1.5639667295533182,0.3411015796190355,-1.224427055778259,0.8804951721987399,0.6465339160493652,0.9925556633216163,-0.7888380301607475,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
0.8461380903837686,0.9094529647414042,0.37169138387547573,1.0335808445759787,-1.224427055778259,0.8804951721987399,0.6465339160493652,0.9925556633216163,1.2304706740485867,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-0.1525330900487526,-1.099447178289643,-0.653068793822121,1.0335808445759787,-1.224427055778259,0.8804951721987399,0.6465339160493652,-1.0073948825458392,0.668448623522763,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
-1.4632890143664368,-1.099447178289643,0.03010465797627682,-0.35137768533790775,-1.224427055778259,-0.9384725097463684,0.6465339160493652,-1.0073948825458392,0.32700243273744833,2.014246001996579,-0.5782451970341633,1.7413016608870446
0.1907601282249266,0.9094529647414042,0.941002593707474,-0.6976173178163794,-1.224427055778259,0.8804951721987399,-1.5465476304505907,0.9925556633216163,-1.5925880527951441,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
2.0320601171473878,-1.099447178289643,0.03010465797627682,-0.005138052859436133,-1.224427055778259,-0.9384725097463684,0.6465339160493652,0.9925556633216163,1.5212970519746052,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-0.7662997530229063,0.9094529647414042,-1.4501044875869185,-0.6976173178163794,-1.224427055778259,0.8804951721987399,-1.5465476304505907,0.9925556633216163,0.42425914276329846,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
1.095805885491899,0.9094529647414042,-0.19761982595652247,-1.043856950294851,0.9675053049525918,-0.9384725097463684,0.6465339160493652,0.9925556633216163,1.2157951455651443,-0.49641180614530767,1.7291894528490346,-0.5742230185220897
-0.8287167017999388,0.9094529647414042,0.7132781097746747,1.3798204770544504,-1.224427055778259,0.8804951721987399,-1.5465476304505907,-1.0073948825458392,-1.0720276470315189,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-0.7975082274114226,-1.099447178289643,0.599415867808275,-0.6976173178163794,1.0401414525286867,-0.9384725097463684,0.6465339160493652,0.9925556633216163,0.0014766054249141676,-0.49641180614530767,1.7291894528490346,-0.5742230185220897
-2.493168669187474,0.9094529647414042,-0.9946555197213199,-1.7363362152517943,-0.26801477157558373,0.8804951721987399,0.6465339160493652,0.9925556633216163,-0.8104078688909657,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-0.620660205876497,-1.099447178289643,0.14396689994267647,-0.6976173178163794,-1.224427055778259,2.699462854143848,0.6465339160493652,-1.0073948825458392,0.7017193201125499,2.014246001996579,-0.5782451970341633,1.7413016608870446
-1.2240240440544785,0.9094529647414042,-0.19761982595652247,0.6873412120975071,0.14235729708492317,-0.9384725097463684,-1.5465476304505907,0.9925556633216163,0.984419590454207,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-1.0159675481310366,0.9094529647414042,0.37169138387547573,1.3798204770544504,0.5396931847751617,0.8804951721987399,-1.5465476304505907,-1.0073948825458392,-0.31644427270264874,-0.49641180614530767,1.7291894528490346,-0.5742230185220897
-1.3592607664047158,-1.099447178289643,0.4855536258418754,0.3411015796190355,-1.224427055778259,0.8804951721987399,0.6465339160493652,0.9925556633216163,-1.141958134325342,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
0.7421098424220477,-1.099447178289643,-0.9946555197213199,1.3798204770544504,-1.224427055778259,0.8804951721987399,0.6465339160493652,0.9925556633216163,0.7289017810045849,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
-1.82738788223246,-1.099447178289643,0.8271403517410743,-1.7363362152517943,0.9266259536471354,-0.9384725097463684,0.6465339160493652,-1.0073948825458392,-1.2564732185645033,2.014246001996579,-0.5782451970341633,-0.5742230185220897
-1.6713455102898787,0.9094529647414042,-0.7669310357885206,-0.6976173178163794,1.102796636368387,-0.9384725097463684,-1.5465476304505907,0.9925556633216163,0.24274860739286,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
1.5951414757081597,0.9094529647414042,-0.5392065518557214,0.6873412120975071,0.001963096024865289,-0.9384725097463684,-1.5465476304505907,0.9925556633216163,-0.028666097756388214,-0.49641180614530767,-0.5782451970341633,1.7413016608870446
2.073671416332076,0.9094529647414042,-0.19761982595652247,0.6873412120975071,-1.224427055778259,-0.9384725097463684,0.6465339160493652,0.9925556633216163,-1.0306626547276467,-0.49641180614530767,-0.5782451970341633,-0.5742230185220897
-0.7142856290420458,0.9094529647414042,0.37169138387547573,0.3411015796190355,-0.0973534129360536,0.8804951721987399,-1.5465476304505907,0.9925556633216163,1.355421268585887,-0.49641180614530767,1.7291894528490346,-0.5742230185220897
